dataset,record_id,label,group,blue_max,blue_mean,blue_min,blue_p10,blue_p90,blue_std,bsi_max,bsi_mean,bsi_min,bsi_p10,bsi_p90,bsi_std,canopy_fraction_ndvi_035,canopy_fraction_ndvi_05,green_max,green_mean,green_min,green_p10,green_p90,green_std,mask_pixel_count,ndmi_max,ndmi_mean,ndmi_min,ndmi_p10,ndmi_p90,ndmi_std,ndvi_glcm_contrast,ndvi_glcm_correlation,ndvi_glcm_dissimilarity,ndvi_glcm_energy,ndvi_glcm_homogeneity,ndvi_max,ndvi_mean,ndvi_min,ndvi_p10,ndvi_p90,ndvi_std,ndwi_max,ndwi_mean,ndwi_min,ndwi_p10,ndwi_p90,ndwi_std,nir_glcm_contrast,nir_glcm_correlation,nir_glcm_dissimilarity,nir_glcm_energy,nir_glcm_homogeneity,nir_max,nir_mean,nir_min,nir_p10,nir_p90,nir_std,parcel_area_ha,red_max,red_mean,red_min,red_p10,red_p90,red_std,swir1_max,swir1_mean,swir1_min,swir1_p10,swir1_p90,swir1_std
train,parcel_1777666196106_hhim9,extensif,Sfax__lat175_lng53,0.2818000018596649,0.13135690987110138,0.06880000233650208,0.10980000346899033,0.1542000025510788,0.017444293946027756,0.2762526273727417,0.21328668296337128,-0.07150484621524811,0.1935698688030243,0.23294657468795776,0.02042553760111332,0.0041126227006316185,0.0011599704157561064,0.37720000743865967,0.21282722055912018,0.11540000140666962,0.17679999768733978,0.2493000030517578,0.027815958485007286,18966.0,0.13880686461925507,-0.1149270310997963,-0.2478358894586563,-0.14062419533729553,-0.09177029877901077,0.022602053359150887,35.37148666381836,0.48536285758018494,2.7406558990478516,0.6078076362609863,0.6603683233261108,0.6164199113845825,0.15084613859653473,0.08208877593278885,0.11481235921382904,0.19005076587200165,0.03682784363627434,-0.1906721591949463,-0.35269927978515625,-0.5954981446266174,-0.3868367075920105,-0.31866952776908875,0.028759939596056938,14.557510375976562,0.8143742084503174,1.683586835861206,0.6067858934402466,0.7002195119857788,0.557200014591217,0.44303879141807556,0.2824000120162964,0.3935999870300293,0.492000013589859,0.039480678737163544,189.6459503173828,0.4620000123977661,0.32869359850883484,0.11400000005960464,0.27059999108314514,0.38679999113082886,0.04520297795534134,0.642300009727478,0.5575659275054932,0.34279999136924744,0.5048999786376953,0.6086499691009521,0.042508311569690704
train,parcel_1777666217906_3lfgs,extensif,Sfax__lat175_lng53,0.2635999917984009,0.13429293036460876,0.0674000009894371,0.11330000311136246,0.16140000522136688,0.01910104602575302,0.2817496657371521,0.21183612942695618,0.0776972845196724,0.19034436345100403,0.2302268147468567,0.016985327005386353,0.00046522446791641414,4.6522447519237176e-05,0.3375999927520752,0.21065694093704224,0.11400000005960464,0.17679999768733978,0.2513999938964844,0.028992941603064537,21495.0,-0.0012750709429383278,-0.12463429570198059,-0.2561487853527069,-0.15388000011444092,-0.09248646348714828,0.02503284066915512,38.11408615112305,0.37652695178985596,3.410923957824707,0.4978846609592438,0.5653650760650635,0.5033660531044006,0.15332593023777008,0.07898517698049545,0.11788363754749298,0.19149936735630035,0.030683308839797974,-0.16908714175224304,-0.34053945541381836,-0.5483359694480896,-0.37494251132011414,-0.30322369933128357,0.02825441025197506,22.13409423828125,0.7968364357948303,2.3231191635131836,0.497284859418869,0.6138533353805542,0.5576000213623047,0.42654746770858765,0.2727999985218048,0.373199999332428,0.48080000281333923,0.041107427328825,214.98805236816406,0.4715999960899353,0.3145142197608948,0.1290999948978424,0.26124000549316406,0.3707999885082245,0.04274432733654976,0.6244999766349792,0.5465848445892334,0.4059999883174896,0.5004000067710876,0.5891000032424927,0.03392262011766434
train,parcel_1777666232428_43q5u,extensif,Sfax__lat175_lng53,0.21490000188350677,0.12007788568735123,0.07599999755620956,0.10180000215768814,0.14259999990463257,0.017854278907179832,0.276396244764328,0.21836815774440765,0.14571982622146606,0.19526392221450806,0.23822128772735596,0.01733161322772503,0.0,0.0,0.30090001225471497,0.1904488056898117,0.1151999980211258,0.16279999911785126,0.22439999878406525,0.024981016293168068,11785.0,-0.051033373922109604,-0.13127274811267853,-0.2686813175678253,-0.15598854422569275,-0.1020960733294487,0.02224481664597988,35.90592575073242,0.3555854260921478,3.6446073055267334,0.40200114250183105,0.48883819580078125,0.3244536817073822,0.1658596694469452,0.09385865926742554,0.13399413228034973,0.20147167146205902,0.026974942535161972,-0.24543002247810364,-0.3623645305633545,-0.46419838070869446,-0.39492931962013245,-0.327393114566803,0.027749890461564064,19.0382022857666,0.760441243648529,2.337130069732666,0.4032849371433258,0.5620678067207336,0.5192000269889832,0.40511342883110046,0.2662000060081482,0.36800000071525574,0.4487999975681305,0.03199002146720886,117.86978149414062,0.4300999939441681,0.29090380668640137,0.1623000055551529,0.24879999458789825,0.33739998936653137,0.03440673276782036,0.6204000115394592,0.52669358253479,0.42989999055862427,0.49149999022483826,0.564300000667572,0.027549607679247856
train,parcel_1777666247763_3i29v,extensif,Sfax__lat175_lng53,0.18070000410079956,0.12516522407531738,0.08250000327825546,0.10540000349283218,0.15020999312400818,0.01696803979575634,0.25757184624671936,0.20336535573005676,0.1359556019306183,0.1802310049533844,0.22696256637573242,0.01845172606408596,0.00017211704107467085,0.0,0.28619998693466187,0.19795165956020355,0.12300000339746475,0.16459999978542328,0.23899999260902405,0.02809222973883152,5810.0,-0.03974245488643646,-0.11369847506284714,-0.20716887712478638,-0.14891602098941803,-0.0854276493191719,0.024576770141720772,29.08249282836914,0.6476545929908752,2.898704767227173,0.5130048990249634,0.5909618139266968,0.35433071851730347,0.1698611080646515,0.08916627615690231,0.12647956609725952,0.22268538177013397,0.0365326814353466,-0.2457420825958252,-0.35378357768058777,-0.4833398461341858,-0.3884104788303375,-0.31921592354774475,0.026316283270716667,16.911901473999023,0.8510412573814392,2.024247407913208,0.5128954648971558,0.6368374228477478,0.5027999877929688,0.41310805082321167,0.26100000739097595,0.35458001494407654,0.47119998931884766,0.042970914393663406,58.115116119384766,0.41670000553131104,0.29493799805641174,0.16539999842643738,0.23980000615119934,0.3614100217819214,0.04597017168998718,0.609000027179718,0.5180602669715881,0.39739999175071716,0.4657000005245209,0.5781999826431274,0.042491231113672256
train,parcel_1777666273477_7e680,extensif,Sfax__lat175_lng53,0.3043000102043152,0.1305244266986847,0.08500000089406967,0.1111999973654747,0.152319997549057,0.01687614433467388,0.2535511255264282,0.20430505275726318,0.08118356019258499,0.17720723152160645,0.2267092764377594,0.02156778797507286,0.0034804909955710173,0.0,0.3675999939441681,0.20772257447242737,0.1379999965429306,0.17800000309944153,0.23951999843120575,0.024069273844361305,5459.0,0.0065711503848433495,-0.11132222414016724,-0.21796885132789612,-0.13672775030136108,-0.08200817555189133,0.024022934958338737,47.980926513671875,0.5031037926673889,3.8964412212371826,0.4144163429737091,0.49749302864074707,0.4114803969860077,0.16374622285366058,0.0569395050406456,0.12715449929237366,0.20296214520931244,0.03583456203341484,-0.12766967713832855,-0.3519149124622345,-0.5031677484512329,-0.3878858983516693,-0.3177284300327301,0.030468963086605072,20.181692123413086,0.6843013167381287,2.4757139682769775,0.4164137840270996,0.5500926375389099,0.515999972820282,0.431840181350708,0.30160000920295715,0.3959600031375885,0.46959999203681946,0.029364604502916336,54.664634704589844,0.42399999499320984,0.3115343153476715,0.19220000505447388,0.2662000060081482,0.3580000102519989,0.035843268036842346,0.6151999831199646,0.5396674871444702,0.4300999939441681,0.5033000111579895,0.5786200165748596,0.029789308086037636
train,parcel_1777666300643_1c2ue,extensif,Sfax__lat175_lng53,0.319599986076355,0.13136395812034607,0.09300000220537186,0.11479999870061874,0.15279999375343323,0.016189539805054665,0.26976701617240906,0.213108628988266,0.08131181448698044,0.18695959448814392,0.23569975793361664,0.01984735019505024,0.0,0.0,0.41440001130104065,0.20748357474803925,0.13179999589920044,0.18279999494552612,0.2370000034570694,0.022398632019758224,4932.0,0.01423679944127798,-0.12149027734994888,-0.244630828499794,-0.14535197615623474,-0.09260983765125275,0.021519271656870842,25.099245071411133,0.28307434916496277,2.6461069583892822,0.5449175238609314,0.6139597296714783,0.27244678139686584,0.14895491302013397,0.06752654165029526,0.11958761513233185,0.18068541586399078,0.024695683270692825,-0.15186244249343872,-0.34463316202163696,-0.4576152265071869,-0.3745947778224945,-0.31367379426956177,0.02602331154048443,18.694364547729492,0.6729110479354858,2.0243918895721436,0.5459259748458862,0.6494613289833069,0.5627999901771545,0.4247783124446869,0.2809999883174896,0.38760000467300415,0.46320000290870667,0.03171227127313614,49.28764343261719,0.49160000681877136,0.3155050277709961,0.17299999296665192,0.27639999985694885,0.35826998949050903,0.03374585509300232,0.6187999844551086,0.5417128801345825,0.4065000116825104,0.5008999705314636,0.5814999938011169,0.031266067177057266
train,parcel_1777666340373_juajr,extensif,Sfax__lat175_lng52,0.2117999941110611,0.12742879986763,0.046799998730421066,0.10909999907016754,0.14720000326633453,0.014664926566183567,0.2935480773448944,0.22106310725212097,0.1164330542087555,0.2030121386051178,0.23971717059612274,0.0151481619104743,0.0001649892801651731,3.299785385024734e-05,0.2842999994754791,0.19905316829681396,0.07540000230073929,0.16899999976158142,0.23000000417232513,0.02345057763159275,30305.0,0.01324502658098936,-0.1357654333114624,-0.2895190417766571,-0.1689615398645401,-0.1066545769572258,0.02581593580543995,27.912578582763672,0.17480875551700592,3.0315210819244385,0.47697317600250244,0.5539600253105164,0.578125,0.15035204589366913,0.09339240193367004,0.12375617027282715,0.1798182874917984,0.022416146472096443,-0.19099320471286774,-0.34816959500312805,-0.6216758489608765,-0.38233304023742676,-0.3177804946899414,0.02581361122429371,23.53152084350586,0.7906448841094971,2.5788841247558594,0.47537845373153687,0.5790694952011108,0.5073999762535095,0.4111602306365967,0.258899986743927,0.3553999960422516,0.4636000096797943,0.04086818918585777,303.204345703125,0.4153999984264374,0.30470290780067444,0.08640000224113464,0.2526000142097473,0.3555999994277954,0.039306558668613434,0.6136999726295471,0.5388875007629395,0.3310999870300293,0.48969998955726624,0.5856999754905701,0.03575672209262848
train,parcel_1777666373384_lm2rb,extensif,Sfax__lat175_lng52,0.21410000324249268,0.11845480650663376,0.06340000033378601,0.09960000216960907,0.1379999965429306,0.015447616577148438,0.3649769127368927,0.22963020205497742,0.043681550770998,0.20664238929748535,0.2526092231273651,0.020837847143411636,6.232703890418634e-05,0.0,0.3131999969482422,0.18205828964710236,0.08009999990463257,0.1412000060081482,0.21819999814033508,0.029706833884119987,80222.0,0.0490935780107975,-0.15667881071567535,-0.3843577206134796,-0.2196597456932068,-0.1069965809583664,0.04526551812887192,21.239574432373047,0.4718318283557892,2.4232678413391113,0.5438124537467957,0.6214940547943115,0.43024495244026184,0.15981045365333557,0.07814992219209671,0.12949638068675995,0.19389960169792175,0.025989945977926254,-0.16094209253787994,-0.3506186306476593,-0.4613710045814514,-0.38381198048591614,-0.3195551037788391,0.026163486763834953,33.05495071411133,0.8552120923995972,2.660111904144287,0.5417455434799194,0.6311688423156738,0.5170000195503235,0.3788297474384308,0.17739999294281006,0.28940001130104065,0.45179998874664307,0.06135346367955208,802.56494140625,0.42980000376701355,0.276298463344574,0.10360000282526016,0.19920000433921814,0.34200000762939453,0.0540902316570282,0.6104000210762024,0.5146673321723938,0.3102000057697296,0.44940000772476196,0.5706999897956848,0.04611647501587868
train,parcel_1777666392195_gp8ab,extensif,Sfax__lat175_lng52,0.1738000065088272,0.13016767799854279,0.09200000017881393,0.1177000030875206,0.14187000691890717,0.009362546727061272,0.259874552488327,0.22748124599456787,0.19832441210746765,0.21951505541801453,0.2353758066892624,0.006562824361026287,0.0,0.0,0.2508000135421753,0.20922636985778809,0.13819999992847443,0.19020000100135803,0.227400004863739,0.014721967279911041,5904.0,-0.08913707733154297,-0.13453078269958496,-0.2269287109375,-0.15173634886741638,-0.1176132932305336,0.014049727469682693,33.24990463256836,0.003996963147073984,3.3678083419799805,0.4652280807495117,0.5385501384735107,0.23497267067432404,0.14037223160266876,0.09025787562131882,0.11425083875656128,0.17056089639663696,0.02209995873272419,-0.2765685021877289,-0.34971341490745544,-0.43898123502731323,-0.37626171112060547,-0.32690250873565674,0.01918049156665802,13.858946800231934,0.5436720252037048,1.9901306629180908,0.4677417278289795,0.5926257967948914,0.4844000041484833,0.43384698033332825,0.29109999537467957,0.4083999991416931,0.4560000002384186,0.021139947697520256,59.06211853027344,0.3959999978542328,0.32766807079315186,0.19859999418258667,0.29319998621940613,0.35934001207351685,0.026135705411434174,0.5997999906539917,0.5683186650276184,0.4620000123977661,0.5490000247955322,0.5849999785423279,0.0173321682959795
train,parcel_1777666410382_4ozey,extensif,Sfax__lat175_lng52,0.17309999465942383,0.12672752141952515,0.08479999750852585,0.1111999973654747,0.14329999685287476,0.012345414608716965,0.2648117244243622,0.2258952409029007,0.17567671835422516,0.2118302583694458,0.24037471413612366,0.011035723611712456,0.0,0.0,0.2727999985218048,0.20524734258651733,0.13819999992847443,0.17820000648498535,0.2354000061750412,0.021792089566588402,10472.0,-0.07107532024383545,-0.13218991458415985,-0.2181706726551056,-0.15734826028347015,-0.10883403569459915,0.018776463344693184,26.18017578125,0.2515062391757965,2.9744019508361816,0.46033719182014465,0.5460412502288818,0.25581392645835876,0.14771322906017303,0.09179171174764633,0.12025914341211319,0.17738717794418335,0.022444061934947968,-0.28698378801345825,-0.3563690483570099,-0.4444653391838074,-0.3809880018234253,-0.3333333432674408,0.018740208819508553,15.787944793701172,0.8016310930252075,2.1582930088043213,0.45751404762268066,0.5856457948684692,0.5148000121116638,0.43156638741493225,0.3160000145435333,0.3901999890804291,0.477400004863739,0.033794477581977844,104.69984436035156,0.4129999876022339,0.32138514518737793,0.2046000063419342,0.27730000019073486,0.3709999918937683,0.035293616354465485,0.6227999925613403,0.5620906949043274,0.4706000089645386,0.5253999829292297,0.6019899845123291,0.02850612811744213
train,parcel_1777666449437_wci0q,extensif,Sfax__lat175_lng52,0.22010000050067902,0.13080376386642456,0.0729999989271164,0.11050000041723251,0.15219999849796295,0.01612015627324581,0.3043077290058136,0.21874967217445374,0.1395276039838791,0.20031923055648804,0.238715261220932,0.014939254149794579,0.0,0.0,0.2989000082015991,0.20966015756130219,0.10419999808073044,0.1784999966621399,0.2410999983549118,0.02405918389558792,25391.0,-0.03865483030676842,-0.12534314393997192,-0.3230289816856384,-0.15303727984428406,-0.10065360367298126,0.021312721073627472,34.95766067504883,0.3194585144519806,3.576021909713745,0.4043094217777252,0.49520304799079895,0.3207925856113434,0.14831149578094482,0.08526092022657394,0.11669128388166428,0.18288616836071014,0.025843847543001175,-0.21414487063884735,-0.34984147548675537,-0.45045679807662964,-0.3844500482082367,-0.3132818937301636,0.02774607576429844,23.056943893432617,0.7441649436950684,2.636183738708496,0.40373530983924866,0.5364236831665039,0.5216000080108643,0.4340835213661194,0.24740000069141388,0.3871999979019165,0.47679999470710754,0.03428979590535164,253.9376983642578,0.43320000171661377,0.3229915499687195,0.13539999723434448,0.2757999897003174,0.3716000020503998,0.036784883588552475,0.6255000233650208,0.5574998259544373,0.38199999928474426,0.5184999704360962,0.5936999917030334,0.028453141450881958
train,parcel_1777666990655_5k85g,intensif,Kairouan__lat177_lng50,0.19200000166893005,0.07705360651016235,0.04879999905824661,0.058800000697374344,0.10339999943971634,0.017839139327406883,0.19079618155956268,0.05161653459072113,-0.0736842080950737,-0.00027796527137979865,0.11325660347938538,0.04313218966126442,0.7435441613197327,0.016109926626086235,0.2547000050544739,0.11697357892990112,0.07750000059604645,0.08940000087022781,0.15598000586032867,0.026073617860674858,8442.0,0.1545047014951706,0.029397938400506973,-0.1385243535041809,-0.041557442396879196,0.08656028658151627,0.04898781701922417,119.53822326660156,0.579205334186554,5.211248874664307,0.5163760781288147,0.580300509929657,0.5656249523162842,0.3910007178783417,0.12740303575992584,0.29322826862335205,0.46514710783958435,0.06737332791090012,-0.2113606482744217,-0.46010687947273254,-0.5693877339363098,-0.5158107280731201,-0.38196972012519836,0.05248558521270752,9.314616203308105,0.8703807592391968,1.414915680885315,0.5201443433761597,0.6833969950675964,0.414000004529953,0.312204509973526,0.25619998574256897,0.27399998903274536,0.365200012922287,0.03405269980430603,84.43366241455078,0.31060001254081726,0.13914236426353455,0.08299999684095383,0.10320000350475311,0.19057999551296234,0.03467811644077301,0.48559999465942383,0.29745227098464966,0.20589999854564667,0.24041999876499176,0.3824000060558319,0.0555676631629467
train,parcel_1777667140912_3xckb,intensif,Gabes__lat171_lng49,0.5911999940872192,0.19588875770568848,0.04740000143647194,0.12439999729394913,0.2896000146865845,0.06295591592788696,0.48943090438842773,0.10497404634952545,-0.00791855901479721,0.05463005229830742,0.1690049171447754,0.043272338807582855,0.00394075270742178,3.397200634935871e-05,0.5943999886512756,0.27503520250320435,0.08160000294446945,0.19539999961853027,0.3776000142097473,0.06928220391273499,29436.0,0.16559137403964996,0.004128783009946346,-0.6385836601257324,-0.07890477776527405,0.0721101313829422,0.05827053636312485,39.3191032409668,0.8072661757469177,3.1596362590789795,0.4272579848766327,0.553529679775238,0.5486792922019958,0.18483209609985352,-0.015078820288181305,0.11288955807685852,0.25415802001953125,0.05271679908037186,0.2163265496492386,-0.321341872215271,-0.571209728717804,-0.3935428261756897,-0.24473002552986145,0.056977663189172745,83.86701202392578,0.7985290288925171,4.6193084716796875,0.42552152276039124,0.5235708355903625,0.7648000121116638,0.525877833366394,0.05620000138878822,0.43560001254081726,0.6331999897956848,0.07484138756990433,294.60528564453125,0.6660000085830688,0.36643657088279724,0.04529999941587448,0.27140000462532043,0.4819999933242798,0.08026604354381561,0.6923999786376953,0.5200469493865967,0.23229999840259552,0.43814998865127563,0.6058499813079834,0.06233323737978935
train,parcel_1777667155941_ci6fx,intensif,Gabes__lat171_lng49,0.3384000062942505,0.1589394211769104,0.07670000195503235,0.10984000563621521,0.2142000049352646,0.04031646251678467,0.19777807593345642,0.06541265547275543,-0.024804208427667618,0.019418111070990562,0.113801509141922,0.03633451089262962,0.01018859725445509,0.0,0.4339999854564667,0.2293320894241333,0.12680000066757202,0.1724800020456314,0.2906000018119812,0.04572826623916626,4613.0,0.19223430752754211,0.05150768160820007,-0.11952666193246841,-0.01222194079309702,0.11687277257442474,0.04928262531757355,80.86683654785156,0.4986305236816406,4.602336406707764,0.42557692527770996,0.5151117444038391,0.4382173717021942,0.25918757915496826,0.08055152744054794,0.19689205288887024,0.31013333797454834,0.0472077913582325,-0.18692708015441895,-0.3818197548389435,-0.5412445664405823,-0.44052937626838684,-0.3187173306941986,0.048528801649808884,62.755592346191406,0.6310426592826843,4.44017219543457,0.42446309328079224,0.5044438242912292,0.6618000268936157,0.5063195824623108,0.3752000033855438,0.4424000084400177,0.5712000131607056,0.048439256846904755,46.16682815551758,0.550000011920929,0.30075740814208984,0.16439999639987946,0.23499999940395355,0.3731200098991394,0.053655222058296204,0.6502000093460083,0.456549733877182,0.34040001034736633,0.40799999237060547,0.510200023651123,0.04358912631869316
train,parcel_1777667189888_bwda5,intensif,Gabes__lat171_lng49,0.3662000000476837,0.15943078696727753,0.03180000185966492,0.11320000141859055,0.21107999980449677,0.03879362717270851,0.48824870586395264,0.09002789109945297,-0.019572285935282707,0.03608572855591774,0.14341092109680176,0.041328612715005875,0.011946525424718857,0.0,0.46059998869895935,0.23295195400714874,0.04910000041127205,0.17980000376701355,0.29159998893737793,0.0445675365626812,10547.0,0.1710224449634552,0.02558445930480957,-0.5841694474220276,-0.043942876160144806,0.09828181564807892,0.055597178637981415,57.11146926879883,0.5987950563430786,3.422778367996216,0.5475634932518005,0.6236903071403503,0.48795178532600403,0.2300552874803543,0.033198367804288864,0.17068922519683838,0.2856076657772064,0.04988263174891472,-0.05707196891307831,-0.3649698495864868,-0.5571316480636597,-0.41994303464889526,-0.3044247329235077,0.049027372151613235,42.32872009277344,0.7183068990707397,3.0448405742645264,0.5476682782173157,0.6233266592025757,0.6912000179290771,0.4957875609397888,0.057500001043081284,0.4300000071525574,0.5622000098228455,0.05127445235848427,105.5810546875,0.5835999846458435,0.3128519058227539,0.04439999908208847,0.25,0.3840000033378601,0.05421824008226395,0.6585999727249146,0.4699527621269226,0.19670000672340393,0.4242999851703644,0.5176599621772766,0.040427397936582565
val,parcel_1777666032243_cm5hf,extensif,Sfax__lat174_lng51,0.5055999755859375,0.13874125480651855,0.05180000141263008,0.12189999967813492,0.155799999833107,0.013353552669286728,0.3306604325771332,0.21991130709648132,0.0049265306442976,0.20572465658187866,0.2336634397506714,0.012779700569808483,9.510404197499156e-05,4.755202098749578e-06,0.5509999990463257,0.22706803679466248,0.08410000056028366,0.1972000002861023,0.25619998574256897,0.022887103259563446,210296.0,0.05527392029762268,-0.11574175208806992,-0.3439168930053711,-0.1377091109752655,-0.09556399285793304,0.020648624747991562,20.842544555664062,0.45771339535713196,2.5478556156158447,0.4713011384010315,0.5726011991500854,0.5369545817375183,0.1345357745885849,0.028507372364401817,0.1088172122836113,0.16500289738178253,0.023340431973338127,-0.08684122562408447,-0.3491624593734741,-0.6081993579864502,-0.3747774362564087,-0.3250294327735901,0.020991161465644836,20.065717697143555,0.7864130735397339,2.0969126224517822,0.4702594578266144,0.6104264259338379,0.6557999849319458,0.46995994448661804,0.2092999964952469,0.4244000017642975,0.5116000175476074,0.036771003156900406,2104.093994140625,0.6065999865531921,0.3596476912498474,0.10400000214576721,0.3077999949455261,0.40799999237060547,0.03999708592891693,0.6575000286102295,0.5920730233192444,0.3885999917984009,0.5490999817848206,0.630299985408783,0.033456187695264816
val,parcel_1777666485645_8qagw,extensif,Sfax__lat174_lng51,0.4307999908924103,0.1356474757194519,0.07370000332593918,0.11599999666213989,0.15559999644756317,0.018024558201432228,0.3358200788497925,0.2171373814344406,0.015805736184120178,0.1923104226589203,0.24021893739700317,0.020375113934278488,0.00014138415281195194,0.0,0.414000004529953,0.21674306690692902,0.10559999942779541,0.18299999833106995,0.24779999256134033,0.027224844321608543,99021.0,0.035024404525756836,-0.12048102170228958,-0.34894412755966187,-0.15917623043060303,-0.09066880494356155,0.030868245288729668,15.196379661560059,0.6833630204200745,1.9933069944381714,0.4986368417739868,0.6154351830482483,0.3802928328514099,0.14333362877368927,0.0398598238825798,0.11707208305597305,0.17581583559513092,0.026744289323687553,-0.06840682029724121,-0.3501227796077728,-0.5036185383796692,-0.3809119164943695,-0.3128555119037628,0.02828490361571312,23.81361198425293,0.8387953042984009,2.1983158588409424,0.4950838088989258,0.6272216439247131,0.5568000078201294,0.44964656233787537,0.19660000503063202,0.3874000012874603,0.5004000067710876,0.04707099124789238,990.7244873046875,0.4551999866962433,0.33812934160232544,0.13660000264644623,0.2766999900341034,0.39100000262260437,0.04531881585717201,0.6503000259399414,0.5709570050239563,0.365200012922287,0.517799973487854,0.6157000064849854,0.039459098130464554
val,parcel_1777666507054_wo1vk,extensif,Sfax__lat174_lng51,0.22050000727176666,0.13293077051639557,0.06440000236034393,0.11720000207424164,0.1467999964952469,0.012482737191021442,0.33507806062698364,0.22160182893276215,0.09429610520601273,0.20763207972049713,0.2346431314945221,0.014332855120301247,0.0,0.0,0.31200000643730164,0.21828700602054596,0.09679999947547913,0.18860000371932983,0.24300000071525574,0.02359132654964924,77835.0,0.0035536496434360743,-0.1172279641032219,-0.3431943953037262,-0.1426563858985901,-0.09493810683488846,0.02805343084037304,12.385741233825684,0.6325384378433228,1.7782400846481323,0.5368809103965759,0.6432022452354431,0.34296029806137085,0.14035698771476746,0.07815174758434296,0.11702127009630203,0.16781112551689148,0.023534009233117104,-0.1764705628156662,-0.35976558923721313,-0.47421565651893616,-0.3837974965572357,-0.33638113737106323,0.02023785188794136,24.963924407958984,0.803248405456543,2.0332138538360596,0.5335781574249268,0.6590109467506409,0.5468000173568726,0.4633558392524719,0.21639999747276306,0.41499999165534973,0.503600001335144,0.04512496665120125,778.7330322265625,0.45669999718666077,0.35054197907447815,0.1225999966263771,0.295199990272522,0.39480000734329224,0.043976668268442154,0.6407999992370605,0.5845649838447571,0.3547999858856201,0.5387399792671204,0.6201000213623047,0.037506427615880966
val,parcel_1777666529889_rdkq2,extensif,Sfax__lat174_lng51,0.31040000915527344,0.13550922274589539,0.07760000228881836,0.11729999631643295,0.15320000052452087,0.014199857600033283,0.3393334746360779,0.21070335805416107,0.07258256524801254,0.18552720546722412,0.22963933646678925,0.018436748534440994,9.278417564928532e-06,0.0,0.365200012922287,0.21902994811534882,0.10320000350475311,0.186599999666214,0.24979999661445618,0.024997631087899208,107777.0,0.010343206115067005,-0.1083972156047821,-0.36608031392097473,-0.1343088001012802,-0.08017734438180923,0.024722516536712646,14.802434921264648,0.7803845405578613,1.9866350889205933,0.512204110622406,0.6238764524459839,0.3680533468723297,0.1498379111289978,0.059747062623500824,0.11445172131061554,0.19585248827934265,0.032463204115629196,-0.14191728830337524,-0.35864371061325073,-0.4905659854412079,-0.39256688952445984,-0.3275929391384125,0.02637779526412487,16.76008415222168,0.8640298247337341,1.7560957670211792,0.5118139386177063,0.6621342897415161,0.550000011920929,0.463407963514328,0.18960000574588776,0.40880000591278076,0.5163999795913696,0.044071733951568604,1078.27001953125,0.4620000123977661,0.3443830609321594,0.1379999965429306,0.28369998931884766,0.4075999855995178,0.04815490171313286,0.6668000221252441,0.5752819776535034,0.3763999938964844,0.5166000127792358,0.6345000267028809,0.04642617329955101
val,parcel_1777667281825_3deuj,intensif,Beja__lat182_lng46,0.15139999985694885,0.046070586889982224,0.019099999219179153,0.03139999881386757,0.05900000035762787,0.011955030262470245,0.17635896801948547,-0.03193145617842674,-0.2870355546474457,-0.17272527515888214,0.054751619696617126,0.08415311574935913,0.9875274300575256,0.7989309430122375,0.21240000426769257,0.07782665640115738,0.04050000011920929,0.06469999998807907,0.09139999747276306,0.013161257840692997,7296.0,0.35268309712409973,0.101288340985775,-0.14614343643188477,0.014029319398105145,0.2416326403617859,0.08463217318058014,216.51162719726562,0.7194259762763977,7.514981269836426,0.37451043725013733,0.46298733353614807,0.8336755037307739,0.5764344930648804,0.20224210619926453,0.4635617136955261,0.7316895723342896,0.09881985932588577,-0.2942195534706116,-0.5973128080368042,-0.7348814606666565,-0.670266330242157,-0.5312620401382446,0.056569404900074005,18.768491744995117,0.7583463788032532,1.9885826110839844,0.38896796107292175,0.6180597543716431,0.4108000099658966,0.3091866970062256,0.2093999981880188,0.2777999937534332,0.35920000076293945,0.03104773722589016,72.88069152832031,0.26330000162124634,0.08319635689258575,0.03240000084042549,0.05530000105500221,0.10980000346899033,0.022471453994512558,0.3797999918460846,0.25217875838279724,0.17839999496936798,0.21580000221729279,0.28769999742507935,0.028110740706324577
val,parcel_1777667302238_zjnhu,intensif,Beja__lat182_lng46,0.131400004029274,0.06821992248296738,0.0421999990940094,0.055399999022483826,0.08079999685287476,0.01077852863818407,0.17960625886917114,0.10970915108919144,0.009471533820033073,0.08129696547985077,0.13526402413845062,0.022995522245764732,0.6931187510490417,0.011098778806626797,0.1891999989748001,0.10468124598264694,0.07639999687671661,0.08749999850988388,0.12160000205039978,0.013978404924273491,1802.0,0.06594336032867432,-0.03190730884671211,-0.12418878823518753,-0.06167810410261154,0.0002881893015000969,0.02551475539803505,67.6034164428711,0.5965360999107361,4.513558387756348,0.3606976270675659,0.4738028049468994,0.5464829802513123,0.37239840626716614,0.21068459749221802,0.31520769000053406,0.42833811044692993,0.04677853360772133,-0.33229514956474304,-0.4919673502445221,-0.5983731746673584,-0.5388920903205872,-0.44416120648384094,0.03795769438147545,6.097887992858887,0.6685014367103577,1.3049139976501465,0.38057854771614075,0.63165283203125,0.39239999651908875,0.30595991015434265,0.2508000135421753,0.2881999909877777,0.32440000772476196,0.015538698062300682,18.07718276977539,0.24580000340938568,0.14068196713924408,0.09130000323057175,0.11819999665021896,0.16469000279903412,0.019071364775300026,0.45559999346733093,0.32638445496559143,0.27549999952316284,0.30160000920295715,0.3537999987602234,0.020986905321478844
